Temps	Consigne	Mesure
10320.5448000000	413.050000000000	405.860000000000
10350.5446100000	413.550000000000	406.420000000000
10380.5444200000	414.033300000000	406.840000000000
10410.5442200000	414.533300000000	407.340000000000
10440.5440300000	415.033300000000	407.820000000000
10470.5438400000	415.533300000000	408.340000000000
10500.5436500000	416.016700000000	408.800000000000
10530.5434600000	416.516700000000	409.260000000000
10560.5432600000	417.016700000000	409.800000000000
10590.5430700000	417.513300000000	410.320000000000
10620.5428800000	418	410.720000000000
10650.5426900000	418.500000000000	411.160000000000
10680.5425000000	419	411.780000000000
10710.5414400000	419.486700000000	412.260000000000
10740.5412500000	419.983300000000	412.720000000000
10770.5410600000	420.483300000000	413.160000000000
10800.5408600000	420.983300000000	413.720000000000
10830.5406700000	421.466700000000	414.140000000000
10860.5404800000	421.966700000000	414.640000000000
10890.5402900000	422.466700000000	415.160000000000
10920.5401000000	422.966700000000	415.620000000000
10950.5399000000	423.450000000000	416.100000000000
10980.5397100000	423.950000000000	416.960000000000
11010.5395200000	424.450000000000	417.120000000000
11040.5393300000	424.933300000000	417.460000000000
11070.5391400000	425.433300000000	418.100000000000
11100.5389400000	425.933300000000	418.620000000000
11130.5387500000	426.433300000000	419.020000000000
11160.5385600000	426.916700000000	419.560000000000
11190.5383700000	427.416700000000	420.040000000000
11220.5381800000	427.916700000000	420.520000000000
11250.5379800000	428.416700000000	421
11280.5377900000	428.900000000000	421.500000000000
11310.5376000000	429.400000000000	422.020000000000
11340.5365400000	429.900000000000	422.500000000000
11370.5363500000	430.393300000000	422.980000000000
11400.5361600000	430.883300000000	423.460000000000
11430.5359700000	431.383300000000	423.960000000000
11460.5357800000	431.883300000000	424.440000000000
11490.5355800000	432.366700000000	424.940000000000
11520.5353900000	432.866700000000	425.380000000000
11550.5352000000	433.366700000000	425.880000000000
11580.5350100000	433.866700000000	426.380000000000
11610.5348200000	434.350000000000	426.860000000000
11640.5346200000	434.850000000000	427.360000000000
11670.5344300000	435.350000000000	427.800000000000
11700.5342400000	435.846700000000	428.380000000000
11730.5340500000	436.333300000000	428.800000000000
11760.5338600000	436.833300000000	429.300000000000
11790.5336600000	437.325000000000	429.800000000000
11820.5334700000	437.826700000000	430.300000000000
11850.5332800000	438.316700000000	430.760000000000
11880.5330900000	438.808300000000	431.275000000000
11910.5329000000	439.300000000000	432.020000000000
11940.5318400000	439.800000000000	432.133300000000
11970.5316500000	440.283300000000	432.640000000000
12000.5314600000	440.791700000000	433.250000000000
12030.5312600000	441.283300000000	433.680000000000
12060.5310700000	441.766700000000	434.100000000000
12090.5308800000	442.266700000000	434.680000000000
12120.5306900000	442.766700000000	435.120000000000
12150.5313600000	443.250000000000	435.660000000000
12180.5303000000	443.750000000000	436.160000000000
12210.5301100000	444.250000000000	436.600000000000
12240.5299200000	444.750000000000	437.100000000000
12270.5297300000	445.233300000000	437.940000000000
12300.5295400000	445.733300000000	442.060000000000
12330.5293400000	446.233300000000	445.660000000000
12360.5291500000	446.730000000000	447.240000000000
12390.5289600000	447.216700000000	447.900000000000
12420.5287700000	447.716700000000	448.300000000000
12450.5285800000	448.216700000000	448.360000000000
12480.5283800000	448.700000000000	448.480000000000
12510.5281900000	449.200000000000	448.500000000000
12540.5280000000	449.700000000000	448.600000000000
12570.5278100000	450.193300000000	448.940000000000
12600.5267500000	450.683300000000	449.200000000000
12630.5265600000	451.183300000000	449.740000000000
12660.5263700000	451.676700000000	450.300000000000
12690.5261800000	452.166700000000	450.720000000000
12720.5259800000	452.666700000000	451.240000000000
12750.5257900000	453.166700000000	451.720000000000
12780.5256000000	453.660000000000	452.100000000000
12810.5254100000	454.150000000000	452.740000000000
12840.5252200000	454.650000000000	453.440000000000
12870.5250200000	455.150000000000	453.700000000000
12900.5248300000	455.633300000000	454.040000000000
12930.5246400000	456.133300000000	454.680000000000
12960.5244500000	456.633300000000	455.100000000000
12990.5242600000	457.133300000000	455.600000000000
13020.5240600000	457.616700000000	456.140000000000
13050.5238700000	458.116700000000	456.580000000000
13080.5236800000	458.616700000000	457.080000000000
13110.5234900000	459.116700000000	457.600000000000
13140.5233000000	459.600000000000	458.060000000000
13170.5231000000	460.100000000000	458.580000000000
13200.5229100000	460.600000000000	459.020000000000
13230.5227200000	461.093300000000	459.540000000000
13260.5216600000	461.583300000000	460.060000000000
13290.5214700000	462.083300000000	460.500000000000
13320.5212800000	462.583300000000	461
13350.5210900000	463.066700000000	461.500000000000
13380.5209000000	463.566700000000	462
13410.5207000000	464.066700000000	462.460000000000
13440.5205100000	464.556700000000	463
13470.5203200000	465.050000000000	463.480000000000
13500.5201300000	465.550000000000	463.960000000000
13530.5199400000	466.050000000000	464.380000000000
13560.5197400000	466.533300000000	464.940000000000
13590.5195500000	467.033300000000	465.400000000000
13620.5193600000	467.533300000000	465.840000000000
13650.5191700000	468.033300000000	466.360000000000
13680.5189800000	468.516700000000	466.820000000000
13710.5187800000	469.016700000000	467.300000000000
13740.5185900000	469.516700000000	467.860000000000
13770.5184000000	470.016700000000	468.600000000000
13800.5182100000	470.500000000000	468.640000000000
13830.5180200000	471	469.340000000000
13860.5178200000	471.500000000000	469.800000000000
13890.5176300000	472	470.280000000000
13920.5165800000	472.483300000000	470.800000000000
13950.5163800000	472.983300000000	471.240000000000
13980.5161900000	473.483300000000	471.740000000000
14010.5160000000	473.973300000000	472.220000000000
14040.5158100000	474.466700000000	472.760000000000
14070.5156200000	474.966700000000	473.180000000000
14100.5154200000	475.466700000000	473.600000000000
