X	Y
0.396343	0.000602
0.397333	0.000581
0.398324	0.000643
0.399315	0.00078
0.400306	0.000878
0.401297	0.000975
0.402288	0.001122
0.403279	0.001235
0.404269	0.001307
0.40526	0.001328
0.406251	0.001303
0.407242	0.001217
0.408233	0.001087
0.409224	0.000891
0.410215	0.000734
0.411205	0.000645
0.412196	0.000542
0.413187	0.000525
0.414178	0.000727
0.415169	0.000931
0.41616	0.001095
0.417151	0.001202
0.418141	0.001218
0.419132	0.001119
0.420123	0.000929
0.421114	0.000734
0.422105	0.000647
0.423096	0.00063
0.424087	0.000606
0.425077	0.000566
0.426068	0.000609
0.427059	0.000786
0.42805	0.001056
0.429041	0.001275
0.430032	0.001561
0.431023	0.002078
0.432013	0.002753
0.433004	0.003417
0.433995	0.004053
0.434986	0.004684
0.435977	0.005357
0.436968	0.006067
0.437959	0.006677
0.438949	0.007206
0.43994	0.007758
0.440931	0.008474
0.441922	0.009316
0.442913	0.010136
0.443904	0.010789
0.444895	0.011305
0.445885	0.01184
0.446876	0.012467
0.447867	0.013195
0.448858	0.013972
0.449849	0.014764
0.45084	0.015464
0.45183	0.01606
0.452821	0.016625
0.453812	0.017165
0.454803	0.017663
0.455794	0.018185
0.456785	0.018778
0.457776	0.019306
0.458766	0.019753
0.459757	0.020206
0.460748	0.020735
0.461739	0.021333
0.46273	0.021988
0.463721	0.022609
0.464712	0.023026
0.465702	0.023257
0.466693	0.023456
0.467684	0.023772
0.468675	0.02433
0.469666	0.025072
0.470657	0.025758
0.471648	0.026267
0.472638	0.026574
0.473629	0.026772
0.47462	0.026971
0.475611	0.027225
0.476602	0.027567
0.477593	0.027999
0.478584	0.02851
0.479574	0.029149
0.480565	0.029892
0.481556	0.03055
0.482547	0.031106
0.483538	0.031618
0.484529	0.032138
0.48552	0.032655
0.48651	0.033136
0.487501	0.033544
0.488492	0.033863
0.489483	0.034104
0.490474	0.034294
0.491465	0.034503
0.492456	0.034766
0.493446	0.035041
0.494437	0.035278
0.495428	0.035554
0.496419	0.035948
0.49741	0.036414
0.498401	0.036842
0.499392	0.037222
0.500382	0.037574
0.501373	0.037933
0.502364	0.038284
0.503355	0.038581
0.504346	0.038817
0.505337	0.03906
0.506328	0.039362
0.507318	0.039664
0.508309	0.039929
0.5093	0.040217
0.510291	0.04048
0.511282	0.04066
0.512273	0.04089
0.513264	0.041192
0.514254	0.041548
0.515245	0.041995
0.516236	0.042547
0.517227	0.043123
0.518218	0.043651
0.519209	0.044088
0.5202	0.044484
0.52119	0.044906
0.522181	0.045367
0.523172	0.045834
0.524163	0.046265
0.525154	0.046608
0.526145	0.046812
0.527136	0.046979
0.528126	0.047274
0.529117	0.047677
0.530108	0.048023
0.531099	0.048323
0.53209	0.048638
0.533081	0.048963
0.534072	0.049241
0.535062	0.04953
0.536053	0.049962
0.537044	0.050521
0.538035	0.051018
0.539026	0.051325
0.540017	0.051486
0.541008	0.0516
0.541998	0.051756
0.542989	0.051911
0.54398	0.052003
0.544971	0.052102
0.545962	0.05231
0.546953	0.052617
0.547944	0.052991
0.548934	0.053338
0.549925	0.053619
0.550916	0.053856
0.551907	0.054131
0.552898	0.054435
0.553889	0.054743
0.55488	0.055063
0.55587	0.055381
0.556861	0.055623
0.557852	0.055797
0.558843	0.055979
0.559834	0.0562
0.560825	0.056435
0.561816	0.05665
0.562806	0.056848
0.563797	0.057088
0.564788	0.057405
0.565779	0.057717
0.56677	0.057978
0.567761	0.058237
0.568752	0.058533
0.569742	0.05877
0.570733	0.058897
0.571724	0.058956
0.572715	0.059023
0.573706	0.059118
0.574697	0.059216
0.575688	0.059287
0.576678	0.059358
0.577669	0.059479
0.57866	0.059596
0.579651	0.059598
0.580642	0.059582
0.581633	0.059705
0.582624	0.059924
0.583614	0.060139
0.584605	0.060436
0.585596	0.060822
0.586587	0.061181
0.587578	0.061416
0.588569	0.061573
0.58956	0.061728
0.59055	0.061887
0.591541	0.062054
0.592532	0.062259
0.593523	0.062492
0.594514	0.062706
0.595505	0.062844
0.596496	0.062893
0.597486	0.062903
0.598477	0.062907
0.599468	0.062914
0.600459	0.06295
0.60145	0.063071
0.602441	0.063292
0.603432	0.063578
0.604422	0.063811
0.605413	0.063888
0.606404	0.063838
0.607395	0.063838
0.608386	0.06397
0.609377	0.064136
0.610368	0.064221
0.611358	0.064269
0.612349	0.064371
0.61334	0.064537
0.614331	0.064718
0.615322	0.064893
0.616313	0.064993
0.617304	0.065057
0.618294	0.065156
0.619285	0.065288
0.620276	0.065464
0.621267	0.065675
0.622258	0.065838
0.623249	0.065946
0.62424	0.065999
0.62523	0.066031
0.626221	0.066087
0.627212	0.066195
0.628203	0.066313
0.629194	0.066389
0.630185	0.066394
0.631176	0.0663
0.632166	0.06613
0.633157	0.066
0.634148	0.065928
0.635139	0.065964
0.63613	0.066129
0.637121	0.066274
0.638111	0.066252
0.639102	0.066086
0.640093	0.065973
0.641084	0.066031
0.642075	0.066145
0.643066	0.066237
0.644057	0.066307
0.645047	0.066364
0.646038	0.066352
0.647029	0.066273
0.64802	0.066159
0.649011	0.066046
0.650002	0.065972
0.650993	0.065945
0.651983	0.065933
0.652974	0.065968
0.653965	0.066098
0.654956	0.066266
0.655947	0.066348
0.656938	0.066328
0.657929	0.066236
0.658919	0.066144
0.65991	0.066139
0.660901	0.066202
0.661892	0.066209
0.662883	0.066171
0.663874	0.066165
0.664865	0.066218
0.665855	0.066271
0.666846	0.066295
0.667837	0.066318
0.668828	0.066339
0.669819	0.066321
0.67081	0.066329
0.671801	0.066421
0.672791	0.066548
0.673782	0.066654
0.674773	0.066768
0.675764	0.066886
0.676755	0.067
0.677746	0.0671
0.678737	0.067149
0.679727	0.067139
0.680718	0.067097
0.681709	0.067024
0.6827	0.06699
0.683691	0.067014
0.684682	0.067008
0.685673	0.066909
0.686663	0.06674
0.687654	0.066585
0.688645	0.06652
0.689636	0.06644
0.690627	0.066262
0.691618	0.066132
0.692609	0.066146
0.693599	0.066159
0.69459	0.066109
0.695581	0.06609
0.696572	0.066131
0.697563	0.066086
0.698554	0.06593
0.699545	0.065713
0.700535	0.065575
0.701526	0.065582
0.702517	0.065641
0.703508	0.06571
0.704499	0.065767
0.70549	0.065725
0.706481	0.065608
0.707471	0.065493
0.708462	0.065391
0.709453	0.065201
0.710444	0.0649
0.711435	0.064589
0.712426	0.064356
0.713417	0.064184
0.714407	0.064081
0.715398	0.06408
0.716389	0.064154
0.71738	0.064263
0.718371	0.064382
0.719362	0.06447
0.720353	0.064483
0.721343	0.064408
0.722334	0.064299
0.723325	0.064163
0.724316	0.063972
0.725307	0.063784
0.726298	0.063683
0.727289	0.063627
0.728279	0.063551
0.72927	0.063434
0.730261	0.063244
0.731252	0.06299
0.732243	0.062748
0.733234	0.062553
0.734225	0.062387
0.735215	0.062181
0.736206	0.061911
0.737197	0.061673
0.738188	0.061542
0.739179	0.061503
0.74017	0.061466
0.741161	0.061368
0.742151	0.061197
0.743142	0.061008
0.744133	0.060909
0.745124	0.060877
0.746115	0.060728
0.747106	0.06041
0.748097	0.060002
0.749087	0.059629
0.750078	0.059318
0.751069	0.059075
0.75206	0.058996
0.753051	0.059041
0.754042	0.058982
0.755033	0.058767
0.756023	0.058476
0.757014	0.058116
0.758005	0.057718
