X	Y
2.268070	0.014196
2.269061	0.014203
2.270052	0.014208
2.271043	0.014210
2.272034	0.014216
2.273024	0.014227
2.274015	0.014239
2.275006	0.014248
2.275997	0.014257
2.276988	0.014263
2.277979	0.014272
2.278970	0.014281
2.279960	0.014292
2.280951	0.014301
2.281942	0.014308
2.282933	0.014309
2.283924	0.014311
2.284915	0.014318
2.285906	0.014333
2.286896	0.014344
2.287887	0.014354
2.288878	0.014364
2.289869	0.014375
2.290860	0.014381
2.291851	0.014388
2.292842	0.014394
2.293832	0.014401
2.294823	0.014407
2.295814	0.014416
2.296805	0.014424
2.297796	0.014435
2.298787	0.014445
2.299778	0.014456
2.300768	0.014464
2.301759	0.014472
2.302750	0.014477
2.303741	0.014484
2.304732	0.014492
2.305723	0.014501
2.306714	0.014505
2.307704	0.014510
2.308695	0.014515
2.309686	0.014522
2.310677	0.014527
2.311668	0.014533
2.312659	0.014538
2.313650	0.014544
2.314640	0.014545
2.315631	0.014547
2.316622	0.014551
2.317613	0.014559
2.318604	0.014564
2.319595	0.014568
2.320586	0.014571
2.321576	0.014576
2.322567	0.014583
2.323558	0.014593
2.324549	0.014597
2.325540	0.014599
2.326531	0.014599
2.327522	0.014603
2.328512	0.014606
2.329503	0.014610
2.330494	0.014614
2.331485	0.014620
2.332476	0.014625
2.333467	0.014631
2.334458	0.014636
2.335448	0.014646
2.336439	0.014660
2.337430	0.014674
2.338421	0.014677
2.339412	0.014670
2.340403	0.014661
2.341394	0.014659
2.342384	0.014661
2.343375	0.014666
2.344366	0.014669
2.345357	0.014675
2.346348	0.014680
2.347339	0.014684
2.348330	0.014687
2.349320	0.014692
2.350311	0.014696
2.351302	0.014699
2.352293	0.014699
2.353284	0.014701
2.354275	0.014704
2.355266	0.014709
2.356256	0.014712
2.357247	0.014714
2.358238	0.014716
2.359229	0.014723
2.360220	0.014732
2.361211	0.014738
2.362202	0.014743
2.363192	0.014750
2.364183	0.014753
2.365174	0.014755
2.366165	0.014758
2.367156	0.014763
2.368147	0.014767
2.369138	0.014771
2.370128	0.014773
2.371119	0.014776
2.372110	0.014776
2.373101	0.014770
2.374092	0.014757
2.375083	0.014757
2.376074	0.014774
2.377064	0.014790
2.378055	0.014794
2.379046	0.014795
2.380037	0.014795
2.381028	0.014795
2.382019	0.014797
2.383010	0.014800
2.384000	0.014804
2.384991	0.014807
2.385982	0.014808
2.386973	0.014809
2.387964	0.014810
2.388955	0.014812
2.389946	0.014814
2.390936	0.014817
2.391927	0.014821
2.392918	0.014823
2.393909	0.014823
2.394900	0.014821
2.395891	0.014821
2.396882	0.014823
2.397872	0.014824
2.398863	0.014824
2.399854	0.014824
2.400845	0.014824
2.401836	0.014826
2.402827	0.014832
2.403818	0.014837
2.404808	0.014841
2.405799	0.014843
2.406790	0.014842
2.407781	0.014838
2.408772	0.014835
2.409763	0.014834
2.410754	0.014836
2.411744	0.014839
2.412735	0.014844
2.413726	0.014848
2.414717	0.014850
2.415708	0.014851
2.416699	0.014851
2.417690	0.014851
2.418680	0.014854
2.419671	0.014860
2.420662	0.014866
2.421653	0.014869
2.422644	0.014866
2.423635	0.014862
2.424626	0.014860
2.425616	0.014858
2.426607	0.014858
2.427598	0.014858
2.428589	0.014856
2.429580	0.014853
2.430571	0.014849
2.431562	0.014846
2.432552	0.014844
2.433543	0.014841
2.434534	0.014839
2.435525	0.014838
2.436516	0.014834
2.437507	0.014826
2.438497	0.014821
2.439488	0.014818
2.440479	0.014813
2.441470	0.014807
2.442461	0.014801
2.443452	0.014798
2.444443	0.014798
2.445433	0.014799
2.446424	0.014797
2.447415	0.014791
2.448406	0.014784
2.449397	0.014778
2.450388	0.014775
2.451379	0.014774
2.452369	0.014772
2.453360	0.014770
2.454351	0.014766
2.455342	0.014763
2.456333	0.014759
2.457324	0.014757
2.458315	0.014755
2.459305	0.014754
2.460296	0.014752
2.461287	0.014747
2.462278	0.014739
2.463269	0.014734
2.464260	0.014730
2.465251	0.014725
2.466241	0.014716
2.467232	0.014707
2.468223	0.014698
2.469214	0.014693
2.470205	0.014688
2.471196	0.014685
2.472187	0.014679
2.473177	0.014675
2.474168	0.014672
2.475159	0.014669
2.476150	0.014666
2.477141	0.014665
2.478132	0.014663
2.479123	0.014661
2.480113	0.014657
2.481104	0.014653
2.482095	0.014649
2.483086	0.014645
2.484077	0.014640
2.485068	0.014632
2.486059	0.014625
2.487049	0.014624
2.488040	0.014625
2.489031	0.014624
2.490022	0.014618
2.491013	0.014613
2.492004	0.014605
2.492995	0.014596
2.493985	0.014587
2.494976	0.014579
2.495967	0.014570
2.496958	0.014564
2.497949	0.014557
2.498940	0.014552
2.499931	0.014544
2.500921	0.014537
2.501912	0.014530
2.502903	0.014525
2.503894	0.014518
2.504885	0.014511
2.505876	0.014502
2.506867	0.014498
2.507857	0.014493
2.508848	0.014487
2.509839	0.014478
2.510830	0.014469
2.511821	0.014460
2.512812	0.014453
2.513803	0.014445
2.514793	0.014439
2.515784	0.014432
2.516775	0.014427
2.517766	0.014419
2.518757	0.014412
2.519748	0.014403
2.520739	0.014396
2.521729	0.014388
2.522720	0.014384
2.523711	0.014377
2.524702	0.014373
2.525693	0.014365
2.526684	0.014359
2.527675	0.014349
2.528665	0.014341
2.529656	0.014330
2.530647	0.014323
2.531638	0.014316
2.532629	0.014311
2.533620	0.014300
2.534611	0.014291
2.535601	0.014281
2.536592	0.014276
2.537583	0.014272
2.538574	0.014269
2.539565	0.014261
2.540556	0.014252
2.541547	0.014241
2.542537	0.014235
2.543528	0.014227
2.544519	0.014223
2.545510	0.014217
2.546501	0.014212
2.547492	0.014201
2.548483	0.014190
2.549473	0.014178
2.550464	0.014171
2.551455	0.014163
2.552446	0.014156
2.553437	0.014146
2.554428	0.014138
2.555419	0.014126
2.556409	0.014117
2.557400	0.014105
2.558391	0.014101
2.559382	0.014094
2.560373	0.014087
2.561364	0.014075
2.562355	0.014065
2.563345	0.014055
2.564336	0.014049
2.565327	0.014039
2.566318	0.014030
2.567309	0.014019
2.568300	0.014013
2.569291	0.014006
2.570281	0.014001
2.571272	0.013994
2.572263	0.013988
2.573254	0.013979
2.574245	0.013970
2.575236	0.013957
2.576227	0.013949
2.577217	0.013939
2.578208	0.013932
2.579199	0.013922
2.580190	0.013915
2.581181	0.013901
2.582172	0.013888
2.583163	0.013877
2.584153	0.013870
2.585144	0.013861
2.586135	0.013856
2.587126	0.013848
2.588117	0.013838
2.589108	0.013826
2.590099	0.013816
2.591089	0.013804
2.592080	0.013795
2.593071	0.013784
2.594062	0.013775
2.595053	0.013764
2.596044	0.013757
2.597035	0.013746
2.598025	0.013736
2.599016	0.013725
2.600007	0.013717
2.600998	0.013707
2.601989	0.013698
2.602980	0.013685
2.603971	0.013676
2.604961	0.013663
2.605952	0.013651
2.606943	0.013635
2.607934	0.013626
2.608925	0.013618
2.609916	0.013610
2.610907	0.013597
2.611897	0.013586
2.612888	0.013573
2.613879	0.013560
2.614870	0.013546
2.615861	0.013535
2.616852	0.013521
2.617842	0.013507
2.618833	0.013494
2.619824	0.013484
2.620815	0.013473
2.621806	0.013463
2.622797	0.013449
2.623788	0.013436
2.624778	0.013423
2.625769	0.013411
2.626760	0.013397
2.627751	0.013382
2.628742	0.013368
2.629733	0.013361
2.630724	0.013353
2.631714	0.013340
2.632705	0.013323
2.633696	0.013310
2.634687	0.013299
2.635678	0.013290
2.636669	0.013276
2.637660	0.013260
2.638650	0.013243
2.639641	0.013229
2.640632	0.013214
2.641623	0.013200
2.642614	0.013185
2.643605	0.013171
2.644596	0.013156
2.645586	0.013142
2.646577	0.013130
2.647568	0.013119
2.648559	0.013107
2.649550	0.013095
2.650541	0.013080
2.651532	0.013066
2.652522	0.013052
2.653513	0.013039
2.654504	0.013027
2.655495	0.013015
2.656486	0.013002
2.657477	0.012988
2.658468	0.012973
2.659458	0.012959
2.660449	0.012943
2.661440	0.012929
2.662431	0.012915
2.663422	0.012901
2.664413	0.012889
2.665404	0.012879
2.666394	0.012864
2.667385	0.012844
2.668376	0.012825
2.669367	0.012811
2.670358	0.012797
2.671349	0.012782
2.672340	0.012768
2.673330	0.012755
2.674321	0.012744
2.675312	0.012730
2.676303	0.012716
2.677294	0.012701
2.678285	0.012686
2.679276	0.012669
2.680266	0.012653
2.681257	0.012638
2.682248	0.012626
2.683239	0.012611
2.684230	0.012595
2.685221	0.012575
2.686212	0.012557
2.687202	0.012537
2.688193	0.012520
2.689184	0.012503
2.690175	0.012486
2.691166	0.012466
2.692157	0.012448
2.693148	0.012429
2.694138	0.012413
2.695129	0.012396
2.696120	0.012381
2.697111	0.012367
2.698102	0.012354
2.699093	0.012337
2.700084	0.012320
2.701074	0.012301
2.702065	0.012286
2.703056	0.012269
2.704047	0.012253
2.705038	0.012239
2.706029	0.012231
2.707020	0.012220
2.708010	0.012208
2.709001	0.012193
2.709992	0.012179
2.710983	0.012164
2.711974	0.012152
2.712965	0.012142
2.713956	0.012140
2.714946	0.012138
2.715937	0.012135
2.716928	0.012118
2.717919	0.012095
2.718910	0.012070
2.719901	0.012048
2.720892	0.012027
2.721882	0.012011
2.722873	0.011996
2.723864	0.011985
2.724855	0.011971
2.725846	0.011961
2.726837	0.011949
2.727828	0.011940
2.728818	0.011926
2.729809	0.011911
2.730800	0.011894
2.731791	0.011881
2.732782	0.011866
2.733773	0.011852
2.734764	0.011837
2.735754	0.011827
2.736745	0.011817
2.737736	0.011808
2.738727	0.011794
2.739718	0.011782
2.740709	0.011766
2.741700	0.011755
2.742690	0.011741
2.743681	0.011729
2.744672	0.011714
2.745663	0.011702
2.746654	0.011688
2.747645	0.011680
2.748636	0.011668
2.749626	0.011656
2.750617	0.011640
